Name,Prices,Network_Technology,Network_2gbands,Network_3gbands,Network_4gbands,Network_Speed,Body_Dimensions,Body_Weight,Body_Build,Body_SIM,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_Cpu,Platform_Gpu,Memory_Cardslot,Memory_Internalmemory,MainCamera_Cameraspecs,MainCamera_Features,MainCamera_Video,SelfieCamera_Cameraspecs,SelfieCamera_Features,Sound_Feature,Sound_3.5mmjack,COMMS_WLAN,COMMS_Bluetooth,COMMS_NFC,COMMS_Radio,COMMS_USB,Battery_Type,Battery_Charging,Colors,Price
Tecno Phantom 6 Plus,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1800 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40","HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps",160.4 x 83.5 x 7.7 mm (6.31 x 3.29 x 0.30 in),196.7 g (6.95 oz),,Nano-SIM + Micro-SIM,"6.0 inches, 99.2 cm","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)",Android 7.0 (Nougat),Mediatek MT6797 Helio X20 (20 nm),Deca-core 2.0 GHz,Mali-T880 MP4,microSDXC,64GB 4GB RAM,"21 MP, f/2.0, PDAF","Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30fps","8 MP, f/2.2",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.0, A2DP, LE",No,FM radio,"USB Type-C 2.0, OTG","Li-Ion 4050 mAh, non-removable",10W wired,Champange Gold,
Tecno Phantom 8,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1800 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40","HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps",160 x 79.5 x 7.9 mm (6.30 x 3.13 x 0.31 in),185 g (6.53 oz),,Nano-SIM + Micro-SIM,"5.7 inches, 89.6 cm","1080 x 1920 pixels, 16:9 ratio (~386 ppi density)",Android 7.0 (Nougat),Mediatek MT6757T Helio P25 (16 nm),Octa-core (4x2.6 GHz Cortex-A53 & 4x1.6 GHz Cortex-A53),Mali-T880MP2,microSDXC (uses shared SIM slot),64GB 6GB RAM,"12 MP, f/2.0, PDAF,
13 MP, f/2.6","Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30fps","20 MP, f/2.0, (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE",No,FM radio,"USB Type-C 2.0, OTG","Li-Ion 3500 mAh, non-removable",10W wired,"Galaxy Blue, Champagne Gold, Phantom Black",
Tecno Camon CM,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 40","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",152.2 x 71.7 x 5.6 mm (5.99 x 2.82 x 0.22 in),150 g (5.29 oz),,Nano-SIM + Nano-SIM,"5.7 inches, 83.8 cm","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",Android 7.0 (Nougat),Mediatek MT6737H,Quad-core 1.3 GHz Cortex-A53,Mali-T720MP2,microSDXC,"16GB 2GB RAM, 32GB 3GB RAM","13 MP, f/2.0, AF","Quad-LED flash, HDR",1080p@30fps,"13 MP, f/2.0",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","4.2, A2DP, LE",No,FM radio,microUSB 2.0,"Li-Ion 3000 mAh, non-removable",,"Champagne Gold, Midnight Black, City Blue",
Tecno Camon CX,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1800 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 40","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",152.8 x 75.8 x 5.6 mm (6.02 x 2.98 x 0.22 in),150 g (5.29 oz),,"Dual SIM (Micro-SIM, dual stand-by)","5.5 inches, 83.4 cm","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Android 7.0 (Nougat),Mediatek MT6750T (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 3GB RAM","16 MP, f/2.0, PDAF","Quad-LED flash, HDR",1080p@30fps,"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm, AF",,Yes,Yes,WLANWi-Fi 802.11 a/b/g/n,"4.2, A2DP, LE",No,FM radio,microUSB 2.0,"Li-Ion 3200 mAh, non-removable",10W wired,"Grey, Rose Golden, Golden, Blue",
Tecno Camon CX Air,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1800 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 40","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",153 x 75.4 x 6.6 mm (6.02 x 2.97 x 0.26 in),150 g (5.29 oz),,"Dual SIM (Micro-SIM, dual stand-by)","5.5 inches, 83.4 cm","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Android 7.0 (Nougat),,Octa-core 1.3 GHz,,microSDXC,16GB 2GB RAM,"13 MP, f/2.0, PDAF","Quad-LED flash, HDR",1080p@30fps,"13 MP, f/2.2, AF",,Yes,Yes,WLANWi-Fi 802.11 a/b/g/n,"4.2, A2DP, LE",No,FM radio,microUSB 2.0,"Li-Ion 3200 mAh, non-removable",10W wired,"Champagne Gold, Sky Grey, Elegant Blue",
Asus Zenfone Pegasus 3s,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 , LTE,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",149.5 x 73.7 x 8.6 mm (5.89 x 2.90 x 0.34 in),-,,Nano-SIM + Micro-SIM,"5.2 inches, 74.5 cm","720 x 1280 pixels, 16:9 ratio (~282 ppi density)","Android 7.0 (Nougat), ZenUI 3.1",Mediatek MT6750 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 3GB RAM","13 MP, f/2.0, 1/3.1"", 1.12µm, PDAF","Dual-LED dual-tone flash, panorama, HDR",1080p@30fps,"8 MP, f/2.0",,Yes,Yes,WLANWi-Fi 802.11 b/g/n,"4.0, A2DP",No,FM radio,microUSB 2.0,"Li-Ion 5000 mAh, non-removable",15W wired,"Gold, silver, gray, rose gold",About 330 EUR
ZTE Blade S6 Plus,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"3, 7, 8, 20","HSPA, LTE Cat4 150/50 Mbps",155 x 78 x 7.7 mm (6.10 x 3.07 x 0.30 in),139.3 g (4.90 oz),,"Dual SIM (Micro-SIM, dual stand-by)","5.5 inches, 83.4 cm","720 x 1280 pixels, 16:9 ratio (~267 ppi density)","Android 5.2 (Lollipop), MiFavor 3",Qualcomm MSM8939 Snapdragon 615 (28 nm),Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,microSDXC (dedicated slot),16GB 2GB RAM,"13 MP, AF",LED flash,1080p@30fps,5 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",No,FM radio,microUSB 2.0,"Li-Ion 3000 mAh, non-removable",,Silver,About 280 EUR
ZTE nubia Z9,,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 38, 39, 40, 41","HSPA, LTE (2CA) Cat6 300/50 Mbps",147.4 x 68.3 x 8.9 mm (5.80 x 2.69 x 0.35 in),192 g (6.77 oz),,Nano-SIM + Nano-SIM,"5.2 inches, 74.5 cm","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)","Android 5.2 (Lollipop), nubia UI 3",Qualcomm MSM8994 Snapdragon 810 (20 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),Adreno 430,No,"32GB 3GB RAM (Classic), 64GB 4GB RAM (Exclusive & Elite)","16 MP, f/2.0, 1/2.6"", 1.12µm, AF","LED flash, panorama, HDR","4K@24fps, 1080p@30fps, 480p@120fps","8 MP, f/2.0, 1/3.2"", 1.4µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.1, A2DP",Yes,FM radio,"microUSB 2.0 (MHL 3 TV-out), OTG","Li-Ion 2900 mAh, non-removable",,"Black, White, Gold",About 350 EUR
ZTE Blade Qlux 4G,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"3, 40 - India","HSPA, LTE",134.5 x 67.4 x 10.3 mm (5.30 x 2.65 x 0.41 in),154 g (5.43 oz),,"Dual SIM (Micro-SIM, dual stand-by)","4.5 inches, 55.8 cm","480 x 854 pixels, 16:9 ratio (~218 ppi density)","Android 4.4.4 (KitKat), upgradable to 5.0 (Lollipop)",Mediatek MT6732M (28 nm),Quad-core 1.3 GHz Cortex-A53,Mali-T760MP2,microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF (India),
5 MP, AF (Malaysia)","LED flash, HDR, panorama",720p@30fps,"5 MP, India, or 2 MP, Malaysia",,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",No,FM radio,microUSB 2.0,"Li-Ion 2200 mAh, removable",,Black,About 70 EUR
ZTE Blade Q Pro,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,HSPA,134.5 x 67.5 x 9.5 mm (5.30 x 2.66 x 0.37 in),166 g (5.86 oz),,"Dual SIM (Micro-SIM, dual stand-by)","4.5 inches, 55.8 cm","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Android 5.0 (Lollipop),Spreadtrum SC7731,Quad-core 1.3 GHz,,microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF",LED flash,Yes,2 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",No,FM radio,microUSB 2.0,"Li-Ion 1800 mAh, removable",,"Silver, Black",About 100 EUR
ZTE Maven,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 / 2100 ,"2, 4, 5, 17","HSPA, LTE",134.9 x 66 x 9.9 mm (5.31 x 2.60 x 0.39 in),133.5 g (4.73 oz),,Micro-SIM,"4.5 inches, 55.8 cm","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Android 5.1 (Lollipop),Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,microSDHC (dedicated slot),8GB 1GB RAM,5 MP,LED flash,Yes,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",No,TBC,microUSB 2.0,"Li-Ion 2100 mAh, non-removable",,Black,About 50 EUR
Micromax X226+,,GSM,GSM 900 / 1800 - SIM 1,,,,112.3 x 46.5 x 14.5 mm (4.42 x 1.83 x 0.57 in),95 g (3.35 oz),,Dual SIM (Mini-SIM),"1.77 inches, 9.9 cm",128 x 160 pixels (~116 ppi density),,,,,microSD (dedicated slot),,1.3 MP,,Yes,No,,Yes,Yes,WLANNo,No,,FM radio,Proprietary,Removable Li-Ion 1000 mAh battery,,"Red, Green",About 20 EUR
Micromax X370,,GSM,GSM 900 / 1800 - SIM 1,,,,113 x 47 x 10.9 mm (4.45 x 1.85 x 0.43 in),-,,Dual SIM (Mini-SIM),"2.2 inches, 15.0 cm","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,,microSDHC (dedicated slot),,2 MP,,Yes,No,,Yes,No,WLANNo,Yes,,FM radio,Proprietary,Removable Li-Ion 1000 mAh battery,,Purple,About 30 EUR
Micromax Q66,,GSM,GSM 900 / 1800 - SIM 1,,,,71 x 71 x 18 mm (2.80 x 2.80 x 0.71 in),118 g (4.16 oz),,Dual SIM (Mini-SIM),"2.4 inches, 17.8 cm","320 x 240 pixels, 4:3 ratio (~167 ppi density)",,,,,microSDHC (dedicated slot),,2 MP,,Yes,No,,Yes,No,WLANNo,Yes,,FM radio,2.0,Removable Li-Ion 850 mAh battery,,Black,About 40 EUR
Micromax M2,,GSM,GSM 900 / 1800 - SIM 1,,,,113 x 44.8 x 10.8 mm (4.45 x 1.76 x 0.43 in),79 g (2.79 oz),,Dual SIM (Mini-SIM),"2.0 inches, 12.4 cm","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,No,2GB,2 MP,,Yes,No,,Yes,Yes,WLANNo,Yes,,FM radio,Proprietary,Removable Li-Ion 850 mAh battery,,"Gray, Orange",About 30 EUR
Micromax X265,,GSM,GSM 900 / 1800 - SIM 1,,,,113.7 x 50 x 14.7 mm (4.48 x 1.97 x 0.58 in),95 g (3.35 oz),,Dual SIM (Mini-SIM),"2.2 inches, 15.2 cm",176 x 220 pixels (~128 ppi density),,,,,microSD (dedicated slot),,Yes,,Yes,No,,"Yes, with stereo speakers",Yes,WLANNo,Yes,,Stereo FM radio,,Removable Li-Ion 1200 mAh battery,,Black,About 30 EUR
Micromax X266,,GSM,GSM 900 / 1800 - SIM 1,,,,115 x 50.4 x 11.5 mm (4.53 x 1.98 x 0.45 in),95 g (3.35 oz),,Dual SIM (Mini-SIM),"2.2 inches, 15.2 cm",176 x 220 pixels (~128 ppi density),,,,,microSDHC (dedicated slot),,1.3 MP,,Yes,No,,"Yes, with stereo speakers",No,WLANNo,Yes,,Stereo FM radio,,Removable Li-Ion 1000 mAh battery,,Red,About 30 EUR
Micromax X395,,GSM,GSM 900 / 1800 / 1900 - SIM 1,,,,115 x 52 x 11.4 mm (4.53 x 2.05 x 0.45 in),-,,Dual SIM (Mini-SIM),"2.4 inches, 17.8 cm","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,microSDHC (dedicated slot),,1.3 MP,,Yes,No,,Yes,No,WLANNo,Yes,,FM radio,Proprietary,Removable Li-Ion 800 mAh battery,,Black/Colored back-panels,About 30 EUR
Micromax X410,,GSM,GSM 900 / 1800 - SIM 1,,,,115 x 51 x 10.8 mm (4.53 x 2.01 x 0.43 in),86 g (3.03 oz),,Dual SIM (Mini-SIM),"2.4 inches, 17.8 cm","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,microSDHC (dedicated slot),,2 MP,,Yes,No,,Yes,No,WLANNo,Yes,,FM radio,Proprietary,Removable Li-Ion 850 mAh battery,,Black,About 30 EUR
Micromax A70,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA 7.2/0.384 Mbps,111 x 58 x 13.5 mm (4.37 x 2.28 x 0.53 in),85 g (3.00 oz),,Mini-SIM,"3.2 inches, 30.5 cm","320 x 480 pixels, 3:2 ratio (~180 ppi density)",Android 2.2 (Froyo),,600 MHz ARM 11,Adreno 200,microSDHC (dedicated slot),160MB 256MB RAM,"5 MP, AF",,Yes,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g, hotspot","2.1, A2DP",,FM radio,microUSB 2.0,Removable Li-Ion 1450 mAh battery,,Cocoa Brown,About 100 EUR
ZTE Imperial,,CDMA / EVDO / LTE,CDMA 800 / 1900 ,CDMA2000 1xEV-DO , LTE,"EV-DO Rev.A 3.1 Mbps, LTE",- x 65.5 x 12.2 mm,153.4 g (5.40 oz),,Yes,"4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.1 (Jelly Bean),,Dual-core 1.2 GHz,,microSDHC (dedicated slot),4GB 1GB RAM,"5 MP, AF",LED flash,Yes,Yes,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",No,No,microUSB 2.0,"Li-Ion 2500 mAh, removable",,Black,About 230 EUR
ZTE Reef,,CDMA / EVDO,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,,EV-DO Rev.A 3.1 Mbps,127 x 64.8 x 11.2 mm (5.0 x 2.55 x 0.44 in),127.6 g (4.48 oz),,Yes,"4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.1 (Jelly Bean),Qualcomm MSM8655 Snapdragon S2,1.0 GHz,Adreno 205,microSDHC (dedicated slot),4GB 1GB RAM,5 MP,"LED flash, panorama",720p,1 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","4.0, A2DP",No,No,microUSB 2.0,"Li-Ion 1650 mAh, removable",,Black,About 110 EUR
ZTE Blade G V880G,,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA 7.2/5.76 Mbps,133 x 67 x 9.2 mm (5.24 x 2.64 x 0.36 in),140 g (4.94 oz),,Mini-SIM,"4.5 inches, 55.8 cm","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Android 4.1.2 (Jelly Bean),Qualcomm MSM8225 Snapdragon S4 Play,Dual-core 1.2 GHz Cortex-A5,Adreno 203,microSDHC (dedicated slot),"4GB (1.9GB accessible), 512MB RAM","5 MP, AF",LED flash,Yes,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","3.0, A2DP",Yes,"Stereo FM radio, RDS",microUSB 2.0,"Li-Ion 2000 mAh, removable",,"Black, Blue",About 280 EUR
ZTE Blade V,,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/5.76 Mbps,126 x 64 x 10.9 mm (4.96 x 2.52 x 0.43 in),130 g (4.59 oz),,Yes,"4.0 inches, 45.5 cm","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.1 (Jelly Bean),Qualcomm MSM8225Q Snapdragon S4 Play,Quad-core 1.2 GHz Cortex-A5,Adreno 203,microSDHC (dedicated slot),4GB 1GB RAM,"5 MP, AF",LED flash,Yes,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot, DLNA","4.0, A2DP",No,FM radio,microUSB 2.0,"Li-Ion 1800 mAh, removable",,Black/Blue,
ZTE Warp 4G,,CDMA / EVDO / LTE,CDMA 800 / 1900 ,CDMA2000 1xEV-DO , LTE,"EV-DO Rev.A 3.1 Mbps, LTE",132.1 x 66 x 10.4 mm (5.20 x 2.60 x 0.41 in),127.6 g (4.48 oz),,Yes,"4.5 inches, 55.8 cm","720 x 1280 pixels, 16:9 ratio (~326 ppi density)",Android 4.1 (Jelly Bean),Qualcomm MSM8930 Snapdragon 400 (28 nm),Dual-core 1.2 GHz Krait 200,Adreno 305,microSDXC (dedicated slot),8GB 1GB RAM,"8 MP, AF","LED flash, panorama, HDR",720p,1 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, LE",Yes,No,microUSB 2.0,"Li-Ion 2070 mAh, removable",,Black,About 150 EUR
Micromax X360,,GSM,GSM 900 / 1800 - SIM 1,,,,108.7 x 46.5 x 12.5 mm (4.28 x 1.83 x 0.49 in),104 g (3.67 oz),,Dual SIM (Mini-SIM),"2.0 inches, 12.4 cm","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,microSDHC (dedicated slot),,1.3 MP,,No,No,,Yes,Yes,WLANNo,"2.0, A2DP",,Stereo FM radio,Proprietary,Removable Li-Ion 800 mAh battery,,Black/Brown,About 50 EUR
Micromax X260,,GSM,GSM 900 / 1800 - SIM 1,,,,110 x 47 x 15.2 mm (4.33 x 1.85 x 0.60 in),75 g (2.65 oz),,Dual SIM (Mini-SIM),"2.2 inches, 15.2 cm",176 x 220 pixels (~128 ppi density),,,,,microSD (dedicated slot),,Yes,,Yes,No,,Yes,No,WLANNo,Yes,,Stereo FM radio; built-in antenna,Proprietary,Removable Li-Ion 1300 mAh battery,,Black,About 30 EUR
Micromax X250,,GSM,GSM 900 / 1800 - SIM 1,,,,110 x 47 x 15.2 mm (4.33 x 1.85 x 0.60 in),76 g (2.68 oz),,Dual SIM (Mini-SIM),"2.0 inches, 12.6 cm",176 x 220 pixels (~141 ppi density),,,,,microSDHC (dedicated slot),,VGA,,No,No,,Yes,No,WLANNo,Yes,,"Stereo FM radio, recording",Proprietary,Removable Li-Ion 1300 mAh battery,,Black,About 30 EUR
Micromax X235,,GSM,GSM 900 / 1800 - SIM 1,,,,111.5 x 47 x 13.8 mm (4.39 x 1.85 x 0.54 in),85 g (3.00 oz),,Dual SIM (Mini-SIM),"2.0 inches, 12.6 cm",176 x 220 pixels (~141 ppi density),,,,,microSDHC (dedicated slot),,Yes,,No,No,,Yes,No,WLANNo,Yes,,Stereo FM radio,Proprietary,Removable Li-Ion 1050 mAh battery,,Black,About 20 EUR
Micromax X225,,GSM,GSM 900 / 1800 - SIM 1,,,,-,65 g (2.29 oz),,Mini-SIM,"1.8 inches, 10.2 cm",128 x 160 pixels (~114 ppi density),,,,,microSDHC (dedicated slot),,VGA,,No,No,,Yes,No,WLANNo,Yes,,"Stereo FM radio, recording",Proprietary,Removable Li-Ion 700 mAh battery,,Black/Red,About 30 EUR
Micromax X220,,GSM,GSM 900 / 1800 - SIM 1,,,,96 x 47 x 16 mm (3.78 x 1.85 x 0.63 in),78.5 g (2.75 oz),,Mini-SIM,"1.81 inches, 10.3 cm",128 x 160 pixels (~113 ppi density),,,,,microSD (dedicated slot),,Yes,,No,No,,Yes,No,WLANNo,Yes,,Stereo FM radio,Proprietary,Removable Li-Ion 800 mAh battery,,Black,About 20 EUR
Micromax X215,,GSM,GSM 900 / 1800 - SIM 1,,,,-,65 g (2.29 oz),,Mini-SIM,"1.5 inches, 7.3 cm","128 x 128 pixels, 1:1 ratio (~121 ppi density)",,,,,microSDHC (dedicated slot),,Yes,,No,No,,Yes,No,WLANNo,No,,Stereo FM radio,Proprietary,Removable Li-Ion 1000 mAh battery,,Black,About 20 EUR
Micromax X111,,GSM,GSM 900 / 1800 ,,,,88 x 48 x 11 mm (3.46 x 1.89 x 0.43 in),69 g (2.43 oz),,Mini-SIM,"1.4 inches, 6.3 cm","128 x 128 pixels, 1:1 ratio (~129 ppi density)",,,,,No,32MB,No,,,,,Yes,No,WLANNo,No,,Stereo FM radio; built-in antenna,Proprietary,Removable Li-Ion 480 mAh battery,,"Silver, Golden",About 20 EUR
Micromax X114,,GSM,GSM 900 / 1800 - SIM 1,,,,106 x 45.5 x 14 mm (4.17 x 1.79 x 0.55 in),70 g (2.47 oz),,Mini-SIM,"1.5 inches, 7.3 cm","128 x 128 pixels, 1:1 ratio (~121 ppi density)",,,,,microSD (dedicated slot),,No,,,,,Yes,No,WLANNo,No,,Stereo FM radio,No,Removable Li-Ion 1050 mAh battery,,Black,About 20 EUR
Micromax X2i plus,,GSM,GSM 900 / 1800 - SIM 1,,,,107 x 46 x 15.5 mm (4.21 x 1.81 x 0.61 in),90 g (3.17 oz),,Mini-SIM,"1.75 inches, 9.6 cm",128 x 160 pixels (~117 ppi density),,,,,microSDHC (dedicated slot),,Yes,,No,No,,Yes,No,WLANNo,Yes,,Stereo FM radio,No,Removable Li-Ion 1800 mAh battery,,Black,About 40 EUR
ZTE Optik,,CDMA / EVDO,CDMA 800 / 1900 ,CDMA2000 1xEV-DO ,,EV-DO Rev.A 3.1 Mbps,193 x 119.4 x 13.2 mm (7.60 x 4.70 x 0.52 in),400 g (14.11 oz),,Mini-SIM,"7.0 inches, 142.1 cm","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",Android 3.2 (Honeycomb),Qualcomm MSM8660 Snapdragon S3,Dual-core 1.2 GHz Scorpion,Adreno 220,microSDHC (dedicated slot),16GB 1GB RAM,"5 MP, AF",,Yes,2 MP,,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 b/g, hotspot","2.1, A2DP, EDR",,No,microUSB 2.0,Non-removable Li-Ion 4000 mAh battery,,Black,About 230 EUR
ZTE PF200,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 , LTE,"HSPA, LTE",-,-,,Mini-SIM,"4.3 inches, 51.0 cm","540 x 960 pixels, 16:9 ratio (~256 ppi density)",Android 4.0 (Ice Cream Sandwich),,Dual-core 1.2 GHz processor,,No,,"8 MP, AF",LED flash,Yes,2 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g, DLNA, hotspot","2.1, A2DP",Yes,,microUSB 2.0 (MHL TV-out),Removable Li-Ion battery,,Brown,
ZTE N910,,CDMA / EVDO / LTE,CDMA 800 / 1900 ,CDMA2000 1xEV-DO , LTE,"EV-DO Rev.A 3.1 Mbps, LTE",-,-,,Mini-SIM,", -","480 x 800 pixels, 5:3 ratio",Android 4.0 (Ice Cream Sandwich),,1.5 GHz processor,,No,,"5 MP, AF",LED flash,Yes,2 MP,,Yes,Yes,"WLANWi-Fi 802.11 b/g, DLNA, hotspot",Yes,,,microUSB 2.0,Removable Li-Ion battery,,Black,
ZTE Blade II V880+,,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,HSPA 7.2/5.76 Mbps,115.1 x 57.9 x 10.9 mm (4.53 x 2.28 x 0.43 in),117.4 g (4.13 oz),,Mini-SIM,"3.5 inches, 34.9 cm","480 x 800 pixels, 5:3 ratio (~267 ppi density)","Android 2.3.6 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)",Qualcomm MSM7227A Snapdragon S1,1.0 GHz Cortex-A5,Adreno 200,microSDHC (dedicated slot),"512MB RAM, 512MB","5 MP, AF",LED flash,Yes,VGA,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","3.0, A2DP",Yes,"Stereo FM radio, RDS",microUSB 2.0,Removable Li-Ion 1200 mAh battery,,"Black, White",About 230 EUR
ZTE V875,,GSM / HSPA,GSM 900 / 1800 ,HSDPA 900 / 2100 ,,HSPA,122 x 60 x 11.3 mm (4.80 x 2.36 x 0.44 in),125.4 g (4.41 oz),,Mini-SIM,"3.2 inches, 31.7 cm","360 x 480 pixels, 4:3 ratio (~188 ppi density)",Android 2.3 (Gingerbread),,600/800 MHz,,microSDHC (dedicated slot),,3.15 MP,,Yes,No,,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, hotspot","2.1, A2DP",,,microUSB 2.0,Removable Li-Ion battery,,Black,
ZTE Style Messanger,,GSM,GSM 900 / 1800 ,,,,107 x 60 x 10.3 mm (4.21 x 2.36 x 0.41 in),95 g (3.35 oz),,Mini-SIM,"2.4 inches, 17.8 cm","320 x 240 pixels, 4:3 ratio (~167 ppi density)",,,,,To be confirmed,,2 MP,,Yes,No,,Yes,No,WLANNo,Yes,,No,microUSB 2.0,Removable Li-Ion battery,,Black,
